index	Ontology	GO id	GO term	value	pval	qval
2187	BP	GO:0003051	angiotensin-mediated drinking behavior	1	1.0	1.0
2188	BP	GO:0046394	carboxylic acid biosynthetic process	30	1.0	1.0
2189	BP	GO:0015718	monocarboxylic acid transport	12	1.0	1.0
2190	BP	GO:1901652	response to peptide	165	1.0	1.0
2191	BP	GO:0048681	negative regulation of axon regeneration	5	1.0	1.0
2192	BP	GO:0042572	retinol metabolic process	1	1.0	1.0
2193	BP	GO:0033006	regulation of mast cell activation involved in immune response	14	1.0	1.0
2194	BP	GO:1902748	positive regulation of lens fiber cell differentiation	1	1.0	1.0
2195	BP	GO:0035268	protein mannosylation	4	1.0	1.0
2196	BP	GO:0001754	eye photoreceptor cell differentiation	5	1.0	1.0
2197	BP	GO:0048304	positive regulation of isotype switching to IgG isotypes	9	1.0	1.0
2198	BP	GO:1904970	brush border assembly	1	1.0	1.0
2199	BP	GO:0030178	negative regulation of Wnt signaling pathway	58	1.0	1.0
2200	BP	GO:1903971	positive regulation of response to macrophage colony-stimulating factor	2	1.0	1.0
2201	BP	GO:0140546	defense response to symbiont	79	1.0	1.0
2202	BP	GO:0072738	cellular response to diamide	1	1.0	1.0
2203	BP	GO:0014736	negative regulation of muscle atrophy	2	1.0	1.0
2204	BP	GO:0046929	negative regulation of neurotransmitter secretion	3	1.0	1.0
2205	BP	GO:0060008	Sertoli cell differentiation	2	1.0	1.0
2206	BP	GO:0002694	regulation of leukocyte activation	234	1.0	1.0
2207	BP	GO:0016446	somatic hypermutation of immunoglobulin genes	11	1.0	1.0
2208	BP	GO:0072219	metanephric cortical collecting duct development	1	1.0	1.0
2209	BP	GO:0051090	regulation of DNA-binding transcription factor activity	199	1.0	1.0
2210	BP	GO:0090232	positive regulation of spindle checkpoint	5	1.0	1.0
2211	BP	GO:0006378	mRNA polyadenylation	16	1.0	1.0
2212	BP	GO:0007155	cell adhesion	218	1.0	1.0
2213	BP	GO:0038202	TORC1 signaling	5	1.0	1.0
2214	BP	GO:0051946	regulation of glutamate uptake involved in transmission of nerve impulse	2	1.0	1.0
2215	BP	GO:0072097	negative regulation of branch elongation involved in ureteric bud branching by BMP signaling pathway	1	1.0	1.0
2216	BP	GO:0003150	muscular septum morphogenesis	1	1.0	1.0
2217	BP	GO:0051973	positive regulation of telomerase activity	20	1.0	1.0
2218	BP	GO:0046040	IMP metabolic process	1	1.0	1.0
2219	BP	GO:0045777	positive regulation of blood pressure	10	1.0	1.0
2220	BP	GO:0042701	progesterone secretion	1	1.0	1.0
2221	BP	GO:2001138	regulation of phospholipid transport	4	1.0	1.0
2222	BP	GO:0044794	positive regulation by host of viral process	7	1.0	1.0
2223	BP	GO:0010455	positive regulation of cell fate commitment	4	1.0	1.0
2224	BP	GO:0036316	SREBP-SCAP complex retention in endoplasmic reticulum	2	1.0	1.0
2225	BP	GO:0097300	programmed necrotic cell death	12	1.0	1.0
2226	BP	GO:0032375	negative regulation of cholesterol transport	6	1.0	1.0
2227	BP	GO:0072237	metanephric proximal tubule development	1	1.0	1.0
2228	BP	GO:0009163	nucleoside biosynthetic process	4	1.0	1.0
2229	BP	GO:0003104	positive regulation of glomerular filtration	1	1.0	1.0
2230	BP	GO:0086098	angiotensin-activated signaling pathway involved in heart process	2	1.0	1.0
2231	BP	GO:0071169	establishment of protein localization to chromatin	4	1.0	1.0
2232	BP	GO:0001841	neural tube formation	3	1.0	1.0
2233	BP	GO:0070427	nucleotide-binding oligomerization domain containing 1 signaling pathway	2	1.0	1.0
2234	BP	GO:0002839	positive regulation of immune response to tumor cell	9	1.0	1.0
2235	BP	GO:1990253	cellular response to leucine starvation	5	1.0	1.0
2236	BP	GO:0003352	regulation of cilium movement	5	1.0	1.0
2237	BP	GO:0070339	response to bacterial lipopeptide	3	1.0	1.0
2238	BP	GO:1905312	positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis	2	1.0	1.0
2239	BP	GO:0060075	regulation of resting membrane potential	2	1.0	1.0
2240	BP	GO:2000406	positive regulation of T cell migration	20	1.0	1.0
2241	BP	GO:0098962	regulation of postsynaptic neurotransmitter receptor activity	2	1.0	1.0
2242	BP	GO:2000004	regulation of metanephric S-shaped body morphogenesis	1	1.0	1.0
2243	BP	GO:0006306	DNA methylation	16	1.0	1.0
2244	BP	GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	4	1.0	1.0
2245	BP	GO:0030185	nitric oxide transport	1	1.0	1.0
2246	BP	GO:0060750	epithelial cell proliferation involved in mammary gland duct elongation	4	1.0	1.0
2247	BP	GO:0015850	organic hydroxy compound transport	26	1.0	1.0
2248	BP	GO:1990823	response to leukemia inhibitory factor	29	1.0	1.0
2249	BP	GO:0051462	regulation of cortisol secretion	1	1.0	1.0
2250	BP	GO:0038165	oncostatin-M-mediated signaling pathway	5	1.0	1.0
2251	BP	GO:0038189	neuropilin signaling pathway	4	1.0	1.0
2252	BP	GO:0072255	metanephric glomerular mesangial cell development	1	1.0	1.0
2253	BP	GO:0006622	protein targeting to lysosome	9	1.0	1.0
2254	BP	GO:0016441	posttranscriptional gene silencing	11	1.0	1.0
2255	BP	GO:0106044	guanine deglycation	1	1.0	1.0
2256	BP	GO:0051001	negative regulation of nitric-oxide synthase activity	2	1.0	1.0
2257	BP	GO:0032776	DNA methylation on cytosine	5	1.0	1.0
2258	BP	GO:0051047	positive regulation of secretion	118	1.0	1.0
2259	BP	GO:0046638	positive regulation of alpha-beta T cell differentiation	25	1.0	1.0
2260	BP	GO:0070077	histone arginine demethylation	1	1.0	1.0
2261	BP	GO:0072300	positive regulation of metanephric glomerulus development	1	1.0	1.0
2262	BP	GO:0060976	coronary vasculature development	6	1.0	1.0
2263	BP	GO:0071218	cellular response to misfolded protein	2	1.0	1.0
2264	BP	GO:0070858	negative regulation of bile acid biosynthetic process	1	1.0	1.0
2265	BP	GO:0000707	meiotic DNA recombinase assembly	1	1.0	1.0
2266	BP	GO:1903168	positive regulation of pyrroline-5-carboxylate reductase activity	1	1.0	1.0
2267	BP	GO:1905916	negative regulation of cell differentiation involved in phenotypic switching	2	1.0	1.0
2268	BP	GO:0035907	dorsal aorta development	2	1.0	1.0
2269	BP	GO:0061015	snRNA import into nucleus	2	1.0	1.0
2270	BP	GO:0036530	protein deglycation, methylglyoxal removal	1	1.0	1.0
2271	BP	GO:0090035	positive regulation of chaperone-mediated protein complex assembly	1	1.0	1.0
2272	BP	GO:0060319	primitive erythrocyte differentiation	2	1.0	1.0
2273	BP	GO:1900240	negative regulation of phenotypic switching	2	1.0	1.0
2274	BP	GO:0046885	regulation of hormone biosynthetic process	8	1.0	1.0
2275	BP	GO:1901804	beta-glucoside metabolic process	1	1.0	1.0
2276	BP	GO:0062013	positive regulation of small molecule metabolic process	54	1.0	1.0
2277	BP	GO:2000211	regulation of glutamate metabolic process	1	1.0	1.0
2278	BP	GO:0007033	vacuole organization	38	1.0	1.0
2279	BP	GO:0031365	N-terminal protein amino acid modification	7	1.0	1.0
2280	BP	GO:0050830	defense response to Gram-positive bacterium	31	1.0	1.0
2281	BP	GO:0019265	glycine biosynthetic process, by transamination of glyoxylate	1	1.0	1.0
2282	BP	GO:1903765	negative regulation of potassium ion export across plasma membrane	1	1.0	1.0
2283	BP	GO:0051053	negative regulation of DNA metabolic process	57	1.0	1.0
2284	BP	GO:1901328	response to cytochalasin B	1	1.0	1.0
2285	BP	GO:0006106	fumarate metabolic process	1	1.0	1.0
2286	BP	GO:1903825	organic acid transmembrane transport	10	1.0	1.0
2287	BP	GO:0010573	vascular endothelial growth factor production	5	1.0	1.0
2288	BP	GO:0036474	cell death in response to hydrogen peroxide	1	1.0	1.0
2289	BP	GO:0071362	cellular response to ether	2	1.0	1.0
2290	BP	GO:1904688	regulation of cytoplasmic translational initiation	3	1.0	1.0
2291	BP	GO:0042363	fat-soluble vitamin catabolic process	1	1.0	1.0
2292	BP	GO:0044786	cell cycle DNA replication	2	1.0	1.0
2293	BP	GO:0003340	negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	2	1.0	1.0
2294	BP	GO:0050768	negative regulation of neurogenesis	51	1.0	1.0
2295	BP	GO:0070167	regulation of biomineral tissue development	33	1.0	1.0
2296	BP	GO:1903526	negative regulation of membrane tubulation	2	1.0	1.0
2297	BP	GO:0034375	high-density lipoprotein particle remodeling	4	1.0	1.0
2298	BP	GO:0071492	cellular response to UV-A	4	1.0	1.0
2299	BP	GO:1905601	negative regulation of receptor-mediated endocytosis involved in cholesterol transport	1	1.0	1.0
2300	BP	GO:0002568	somatic diversification of T cell receptor genes	4	1.0	1.0
2301	BP	GO:0002634	regulation of germinal center formation	6	1.0	1.0
2302	BP	GO:0019226	transmission of nerve impulse	3	1.0	1.0
2303	BP	GO:1903624	regulation of DNA catabolic process	5	1.0	1.0
2304	BP	GO:0032225	regulation of synaptic transmission, dopaminergic	4	1.0	1.0
2305	BP	GO:0010821	regulation of mitochondrion organization	57	1.0	1.0
2306	BP	GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	16	1.0	1.0
2307	BP	GO:0050860	negative regulation of T cell receptor signaling pathway	11	1.0	1.0
2308	BP	GO:1903690	negative regulation of wound healing, spreading of epidermal cells	1	1.0	1.0
2309	BP	GO:1900449	regulation of glutamate receptor signaling pathway	3	1.0	1.0
2310	BP	GO:0002767	immune response-inhibiting cell surface receptor signaling pathway	3	1.0	1.0
2311	BP	GO:0021842	chemorepulsion involved in interneuron migration from the subpallium to the cortex	1	1.0	1.0
2312	BP	GO:0042428	serotonin metabolic process	2	1.0	1.0
2313	BP	GO:0001079	nitrogen catabolite regulation of transcription from RNA polymerase II promoter	1	1.0	1.0
2314	BP	GO:0015878	biotin transport	1	1.0	1.0
2315	BP	GO:1902533	positive regulation of intracellular signal transduction	417	1.0	1.0
2316	BP	GO:1901222	regulation of NIK/NF-kappaB signaling	47	1.0	1.0
2317	BP	GO:1904328	regulation of myofibroblast contraction	1	1.0	1.0
2318	BP	GO:0014041	regulation of neuron maturation	6	1.0	1.0
2319	BP	GO:0036508	protein alpha-1,2-demannosylation	4	1.0	1.0
2320	BP	GO:1904180	negative regulation of membrane depolarization	2	1.0	1.0
2321	BP	GO:0002034	maintenance of blood vessel diameter homeostasis by renin-angiotensin	1	1.0	1.0
2322	BP	GO:0071338	positive regulation of hair follicle cell proliferation	1	1.0	1.0
2323	BP	GO:1903790	guanine nucleotide transmembrane transport	3	1.0	1.0
2324	BP	GO:0000724	double-strand break repair via homologous recombination	54	1.0	1.0
2325	BP	GO:0051418	microtubule nucleation by microtubule organizing center	2	1.0	1.0
2326	BP	GO:0140239	postsynaptic endocytosis	2	1.0	1.0
2327	BP	GO:0051005	negative regulation of lipoprotein lipase activity	2	1.0	1.0
2328	BP	GO:2000121	regulation of removal of superoxide radicals	2	1.0	1.0
2329	BP	GO:0071475	cellular hyperosmotic salinity response	2	1.0	1.0
2330	BP	GO:0035928	rRNA import into mitochondrion	1	1.0	1.0
2331	BP	GO:1901796	regulation of signal transduction by p53 class mediator	42	1.0	1.0
2332	BP	GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	21	1.0	1.0
2333	BP	GO:0007100	mitotic centrosome separation	4	1.0	1.0
2334	BP	GO:0044784	metaphase/anaphase transition of cell cycle	6	1.0	1.0
2335	BP	GO:0021854	hypothalamus development	3	1.0	1.0
2336	BP	GO:0031111	negative regulation of microtubule polymerization or depolymerization	13	1.0	1.0
2337	BP	GO:0048534	hematopoietic or lymphoid organ development	86	1.0	1.0
2338	BP	GO:0042780	tRNA 3'-end processing	2	1.0	1.0
2339	BP	GO:0072177	mesonephric duct development	2	1.0	1.0
2340	BP	GO:0071801	regulation of podosome assembly	9	1.0	1.0
2341	BP	GO:0034379	very-low-density lipoprotein particle assembly	1	1.0	1.0
2342	BP	GO:1901301	regulation of cargo loading into COPII-coated vesicle	1	1.0	1.0
2343	BP	GO:0008285	negative regulation of cell population proliferation	278	1.0	1.0
2344	BP	GO:0071349	cellular response to interleukin-12	1	1.0	1.0
2345	BP	GO:1902260	negative regulation of delayed rectifier potassium channel activity	2	1.0	1.0
2346	BP	GO:0001112	DNA-templated transcription open complex formation	2	1.0	1.0
2347	BP	GO:0046512	sphingosine biosynthetic process	4	1.0	1.0
2348	BP	GO:0070861	regulation of protein exit from endoplasmic reticulum	5	1.0	1.0
2349	BP	GO:0019427	acetyl-CoA biosynthetic process from acetate	1	1.0	1.0
2350	BP	GO:0034971	histone H3-R17 methylation	2	1.0	1.0
2351	BP	GO:0006661	phosphatidylinositol biosynthetic process	16	1.0	1.0
2352	BP	GO:0038179	neurotrophin signaling pathway	16	1.0	1.0
2353	BP	GO:2001233	regulation of apoptotic signaling pathway	162	1.0	1.0
2354	BP	GO:2000424	positive regulation of eosinophil chemotaxis	1	1.0	1.0
2355	BP	GO:1902991	regulation of amyloid precursor protein catabolic process	21	1.0	1.0
2356	BP	GO:0035768	endothelial cell chemotaxis to fibroblast growth factor	1	1.0	1.0
2357	BP	GO:0032677	regulation of interleukin-8 production	41	1.0	1.0
2358	BP	GO:0007315	pole plasm assembly	1	1.0	1.0
2359	BP	GO:0006547	histidine metabolic process	1	1.0	1.0
2360	BP	GO:0060496	mesenchymal-epithelial cell signaling involved in lung development	1	1.0	1.0
2361	BP	GO:0009185	ribonucleoside diphosphate metabolic process	13	1.0	1.0
2362	BP	GO:1904951	positive regulation of establishment of protein localization	139	1.0	1.0
2363	BP	GO:0061099	negative regulation of protein tyrosine kinase activity	10	1.0	1.0
2364	BP	GO:0034446	substrate adhesion-dependent cell spreading	21	1.0	1.0
2365	BP	GO:0034434	sterol esterification	1	1.0	1.0
2366	BP	GO:0019720	Mo-molybdopterin cofactor metabolic process	2	1.0	1.0
2367	BP	GO:2000536	negative regulation of entry of bacterium into host cell	2	1.0	1.0
2368	BP	GO:0061051	positive regulation of cell growth involved in cardiac muscle cell development	4	1.0	1.0
2369	BP	GO:1903909	regulation of receptor clustering	3	1.0	1.0
2370	BP	GO:0051968	positive regulation of synaptic transmission, glutamatergic	7	1.0	1.0
2371	BP	GO:0106046	guanine deglycation, glyoxal removal	1	1.0	1.0
2372	BP	GO:2000562	negative regulation of CD4-positive, alpha-beta T cell proliferation	3	1.0	1.0
2373	BP	GO:1901657	glycosyl compound metabolic process	15	1.0	1.0
2374	BP	GO:0043201	response to leucine	8	1.0	1.0
2375	BP	GO:2000271	positive regulation of fibroblast apoptotic process	3	1.0	1.0
2376	BP	GO:0048240	sperm capacitation	3	1.0	1.0
2377	BP	GO:0034394	protein localization to cell surface	11	1.0	1.0
2378	BP	GO:0060382	regulation of DNA strand elongation	1	1.0	1.0
2379	BP	GO:0017156	calcium-ion regulated exocytosis	4	1.0	1.0
2380	BP	GO:1900239	regulation of phenotypic switching	2	1.0	1.0
2381	BP	GO:0021955	central nervous system neuron axonogenesis	11	1.0	1.0
2382	BP	GO:1903007	positive regulation of Lys63-specific deubiquitinase activity	1	1.0	1.0
2383	BP	GO:0018013	N-terminal peptidyl-glycine methylation	1	1.0	1.0
2384	BP	GO:0090152	establishment of protein localization to mitochondrial membrane involved in mitochondrial fission	1	1.0	1.0
2385	BP	GO:0001649	osteoblast differentiation	43	1.0	1.0
2386	BP	GO:0000904	cell morphogenesis involved in differentiation	38	1.0	1.0
2387	BP	GO:0120186	negative regulation of protein localization to chromatin	1	1.0	1.0
2388	BP	GO:0048699	generation of neurons	4	1.0	1.0
2389	BP	GO:0021934	hindbrain tangential cell migration	1	1.0	1.0
2390	BP	GO:0070898	RNA polymerase III preinitiation complex assembly	1	1.0	1.0
2391	BP	GO:1903975	regulation of glial cell migration	10	1.0	1.0
2392	BP	GO:0014855	striated muscle cell proliferation	7	1.0	1.0
2393	BP	GO:0007183	SMAD protein complex assembly	6	1.0	1.0
2394	BP	GO:0006631	fatty acid metabolic process	39	1.0	1.0
2395	BP	GO:0030150	protein import into mitochondrial matrix	1	1.0	1.0
2396	BP	GO:0001504	neurotransmitter uptake	5	1.0	1.0
2397	BP	GO:0035095	behavioral response to nicotine	2	1.0	1.0
2398	BP	GO:0036260	RNA capping	2	1.0	1.0
2399	BP	GO:0014832	urinary bladder smooth muscle contraction	2	1.0	1.0
2400	BP	GO:0007214	gamma-aminobutyric acid signaling pathway	5	1.0	1.0
2401	BP	GO:0032410	negative regulation of transporter activity	32	1.0	1.0
2402	BP	GO:0000027	ribosomal large subunit assembly	2	1.0	1.0
2403	BP	GO:0034136	negative regulation of toll-like receptor 2 signaling pathway	3	1.0	1.0
2404	BP	GO:0036404	conversion of ds siRNA to ss siRNA	1	1.0	1.0
2405	BP	GO:0042940	D-amino acid transport	1	1.0	1.0
2406	BP	GO:0060267	positive regulation of respiratory burst	4	1.0	1.0
2407	BP	GO:0045786	negative regulation of cell cycle	166	1.0	1.0
2408	BP	GO:0051716	cellular response to stimulus	1047	1.0	1.0
2409	BP	GO:0031118	rRNA pseudouridine synthesis	1	1.0	1.0
2410	BP	GO:0044205	'de novo' UMP biosynthetic process	2	1.0	1.0
2411	BP	GO:0045936	negative regulation of phosphate metabolic process	175	1.0	1.0
2412	BP	GO:0048041	focal adhesion assembly	10	1.0	1.0
2413	BP	GO:0048546	digestive tract morphogenesis	5	1.0	1.0
2414	BP	GO:0045796	negative regulation of intestinal cholesterol absorption	2	1.0	1.0
2415	BP	GO:0001525	angiogenesis	101	1.0	1.0
2416	BP	GO:1904938	planar cell polarity pathway involved in axon guidance	1	1.0	1.0
2417	BP	GO:0043569	negative regulation of insulin-like growth factor receptor signaling pathway	3	1.0	1.0
2418	BP	GO:0034374	low-density lipoprotein particle remodeling	2	1.0	1.0
2419	BP	GO:0086064	cell communication by electrical coupling involved in cardiac conduction	3	1.0	1.0
2420	BP	GO:1905477	positive regulation of protein localization to membrane	44	1.0	1.0
2421	BP	GO:0051454	intracellular pH elevation	3	1.0	1.0
2422	BP	GO:1903514	release of sequestered calcium ion into cytosol by endoplasmic reticulum	5	1.0	1.0
2423	BP	GO:0090129	positive regulation of synapse maturation	4	1.0	1.0
2424	BP	GO:0051653	spindle localization	27	1.0	1.0
2425	BP	GO:0032918	spermidine acetylation	1	1.0	1.0
2426	BP	GO:0044539	long-chain fatty acid import into cell	2	1.0	1.0
2427	BP	GO:0009187	cyclic nucleotide metabolic process	6	1.0	1.0
2428	BP	GO:0099171	presynaptic modulation of chemical synaptic transmission	3	1.0	1.0
2429	BP	GO:1901991	negative regulation of mitotic cell cycle phase transition	74	1.0	1.0
2430	BP	GO:0009146	purine nucleoside triphosphate catabolic process	2	1.0	1.0
2431	BP	GO:0010612	regulation of cardiac muscle adaptation	6	1.0	1.0
2432	BP	GO:0051383	kinetochore organization	6	1.0	1.0
2433	BP	GO:0060416	response to growth hormone	5	1.0	1.0
2434	BP	GO:2000733	regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation	1	1.0	1.0
2435	BP	GO:0048012	hepatocyte growth factor receptor signaling pathway	6	1.0	1.0
2436	BP	GO:0006379	mRNA cleavage	16	1.0	1.0
2437	BP	GO:0002709	regulation of T cell mediated immunity	47	1.0	1.0
2438	BP	GO:0002866	positive regulation of acute inflammatory response to antigenic stimulus	6	1.0	1.0
2439	BP	GO:0009648	photoperiodism	15	1.0	1.0
2440	BP	GO:0042538	hyperosmotic salinity response	3	1.0	1.0
2441	BP	GO:1990505	mitotic DNA replication maintenance of fidelity	2	1.0	1.0
2442	BP	GO:1903589	positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	2	1.0	1.0
2443	BP	GO:2000761	positive regulation of N-terminal peptidyl-lysine acetylation	1	1.0	1.0
2444	BP	GO:0043534	blood vessel endothelial cell migration	17	1.0	1.0
2445	BP	GO:0002643	regulation of tolerance induction	11	1.0	1.0
2446	BP	GO:0002238	response to molecule of fungal origin	4	1.0	1.0
2447	BP	GO:1904306	positive regulation of gastro-intestinal system smooth muscle contraction	1	1.0	1.0
2448	BP	GO:1903744	positive regulation of anterograde synaptic vesicle transport	1	1.0	1.0
2449	BP	GO:0052150	modulation by symbiont of host apoptotic process	1	1.0	1.0
2450	BP	GO:0001192	maintenance of transcriptional fidelity during DNA-templated transcription elongation	1	1.0	1.0
2451	BP	GO:0099601	regulation of neurotransmitter receptor activity	14	1.0	1.0
2452	BP	GO:0043303	mast cell degranulation	4	1.0	1.0
2453	BP	GO:0045607	regulation of inner ear auditory receptor cell differentiation	2	1.0	1.0
2454	BP	GO:0106070	regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	5	1.0	1.0
2455	BP	GO:0070489	T cell aggregation	1	1.0	1.0
2456	BP	GO:0034695	response to prostaglandin E	14	1.0	1.0
2457	BP	GO:0043084	penile erection	1	1.0	1.0
2458	BP	GO:0061726	mitochondrion disassembly	23	1.0	1.0
2459	BP	GO:1902882	regulation of response to oxidative stress	44	1.0	1.0
2460	BP	GO:0030900	forebrain development	13	1.0	1.0
2461	BP	GO:0060711	labyrinthine layer development	1	1.0	1.0
2462	BP	GO:0001934	positive regulation of protein phosphorylation	357	1.0	1.0
2463	BP	GO:2000334	positive regulation of blood microparticle formation	1	1.0	1.0
2464	BP	GO:1990928	response to amino acid starvation	30	1.0	1.0
2465	BP	GO:0030225	macrophage differentiation	18	1.0	1.0
2466	BP	GO:0032660	regulation of interleukin-17 production	19	1.0	1.0
2467	BP	GO:0006152	purine nucleoside catabolic process	2	1.0	1.0
2468	BP	GO:0010677	negative regulation of cellular carbohydrate metabolic process	17	1.0	1.0
2469	BP	GO:0051803	negative regulation of cytolysis in other organism involved in symbiotic interaction	1	1.0	1.0
2470	BP	GO:1902460	regulation of mesenchymal stem cell proliferation	2	1.0	1.0
2471	BP	GO:0008217	regulation of blood pressure	42	1.0	1.0
2472	BP	GO:0060585	positive regulation of prostaglandin-endoperoxide synthase activity	1	1.0	1.0
2473	BP	GO:0032847	regulation of cellular pH reduction	2	1.0	1.0
2474	BP	GO:1902414	protein localization to cell junction	25	1.0	1.0
2475	BP	GO:0043983	histone H4-K12 acetylation	2	1.0	1.0
2476	BP	GO:1901298	regulation of hydrogen peroxide-mediated programmed cell death	7	1.0	1.0
2477	BP	GO:0060284	regulation of cell development	210	1.0	1.0
2478	BP	GO:1904531	positive regulation of actin filament binding	1	1.0	1.0
2479	BP	GO:0090331	negative regulation of platelet aggregation	4	1.0	1.0
2480	BP	GO:1990840	response to lectin	11	1.0	1.0
2481	BP	GO:0046888	negative regulation of hormone secretion	21	1.0	1.0
2482	BP	GO:0051155	positive regulation of striated muscle cell differentiation	18	1.0	1.0
2483	BP	GO:1904799	regulation of neuron remodeling	1	1.0	1.0
2484	BP	GO:1902988	neurofibrillary tangle assembly	1	1.0	1.0
2485	BP	GO:0061550	cranial ganglion development	5	1.0	1.0
2486	BP	GO:1902167	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1	1.0	1.0
2487	BP	GO:1905610	regulation of mRNA cap binding	1	1.0	1.0
2488	BP	GO:0010762	regulation of fibroblast migration	15	1.0	1.0
2489	BP	GO:0099515	actin filament-based transport	5	1.0	1.0
2490	BP	GO:0089709	L-histidine transmembrane transport	1	1.0	1.0
2491	BP	GO:0038192	gastric inhibitory peptide signaling pathway	2	1.0	1.0
2492	BP	GO:0032239	regulation of nucleobase-containing compound transport	8	1.0	1.0
2493	BP	GO:0014891	striated muscle atrophy	5	1.0	1.0
2494	BP	GO:0038110	interleukin-2-mediated signaling pathway	5	1.0	1.0
2495	BP	GO:0052547	regulation of peptidase activity	152	1.0	1.0
2496	BP	GO:0043928	exonucleolytic catabolism of deadenylated mRNA	7	1.0	1.0
2497	BP	GO:0002686	negative regulation of leukocyte migration	12	1.0	1.0
2498	BP	GO:0030316	osteoclast differentiation	15	1.0	1.0
2499	BP	GO:0071865	regulation of apoptotic process in bone marrow cell	3	1.0	1.0
2500	BP	GO:0006427	histidyl-tRNA aminoacylation	2	1.0	1.0
2501	BP	GO:0032374	regulation of cholesterol transport	22	1.0	1.0
2502	BP	GO:0014806	smooth muscle hyperplasia	1	1.0	1.0
2503	BP	GO:0061061	muscle structure development	32	1.0	1.0
2504	BP	GO:2000048	negative regulation of cell-cell adhesion mediated by cadherin	2	1.0	1.0
2505	BP	GO:1902824	positive regulation of late endosome to lysosome transport	1	1.0	1.0
2506	BP	GO:0010766	negative regulation of sodium ion transport	8	1.0	1.0
2507	BP	GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	4	1.0	1.0
2508	BP	GO:0048687	positive regulation of sprouting of injured axon	1	1.0	1.0
2509	BP	GO:0007042	lysosomal lumen acidification	1	1.0	1.0
2510	BP	GO:0006667	sphinganine metabolic process	1	1.0	1.0
2511	BP	GO:0032471	negative regulation of endoplasmic reticulum calcium ion concentration	4	1.0	1.0
2512	BP	GO:0035239	tube morphogenesis	115	1.0	1.0
2513	BP	GO:0005986	sucrose biosynthetic process	1	1.0	1.0
2514	BP	GO:1904730	negative regulation of intestinal lipid absorption	2	1.0	1.0
2515	BP	GO:0033058	directional locomotion	2	1.0	1.0
2516	BP	GO:1900060	negative regulation of ceramide biosynthetic process	2	1.0	1.0
2517	BP	GO:1903564	regulation of protein localization to cilium	2	1.0	1.0
2518	BP	GO:0003192	mitral valve formation	2	1.0	1.0
2519	BP	GO:0007529	establishment of synaptic specificity at neuromuscular junction	2	1.0	1.0
2520	BP	GO:0017185	peptidyl-lysine hydroxylation	1	1.0	1.0
2521	BP	GO:0070914	UV-damage excision repair	11	1.0	1.0
2522	BP	GO:1905938	positive regulation of germ cell proliferation	1	1.0	1.0
2523	BP	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7	1.0	1.0
2524	BP	GO:0090081	regulation of heart induction by regulation of canonical Wnt signaling pathway	2	1.0	1.0
2525	BP	GO:0072046	establishment of planar polarity involved in nephron morphogenesis	1	1.0	1.0
2526	BP	GO:1901988	negative regulation of cell cycle phase transition	104	1.0	1.0
2527	BP	GO:0042269	regulation of natural killer cell mediated cytotoxicity	19	1.0	1.0
2528	BP	GO:0090148	membrane fission	6	1.0	1.0
2529	BP	GO:1904732	regulation of electron transfer activity	1	1.0	1.0
2530	BP	GO:0060486	club cell differentiation	2	1.0	1.0
2531	BP	GO:0045730	respiratory burst	9	1.0	1.0
2532	BP	GO:0031554	regulation of DNA-templated transcription, termination	2	1.0	1.0
2533	BP	GO:0007399	nervous system development	88	1.0	1.0
2534	BP	GO:2000016	negative regulation of determination of dorsal identity	1	1.0	1.0
2535	BP	GO:0061198	fungiform papilla formation	3	1.0	1.0
2536	BP	GO:0034105	positive regulation of tissue remodeling	5	1.0	1.0
2537	BP	GO:0042417	dopamine metabolic process	12	1.0	1.0
2538	BP	GO:0030101	natural killer cell activation	17	1.0	1.0
2539	BP	GO:0009155	purine deoxyribonucleotide catabolic process	3	1.0	1.0
2540	BP	GO:2000404	regulation of T cell migration	24	1.0	1.0
2541	BP	GO:0061028	establishment of endothelial barrier	10	1.0	1.0
2542	BP	GO:0015691	cadmium ion transport	1	1.0	1.0
2543	BP	GO:0006398	mRNA 3'-end processing by stem-loop binding and cleavage	3	1.0	1.0
2544	BP	GO:0003162	atrioventricular node development	2	1.0	1.0
2545	BP	GO:0009161	ribonucleoside monophosphate metabolic process	11	1.0	1.0
2546	BP	GO:0007097	nuclear migration	11	1.0	1.0
2547	BP	GO:0055021	regulation of cardiac muscle tissue growth	30	1.0	1.0
2548	BP	GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	3	1.0	1.0
2549	BP	GO:0046293	formaldehyde biosynthetic process	1	1.0	1.0
2550	BP	GO:0006149	deoxyinosine catabolic process	1	1.0	1.0
2551	BP	GO:0061337	cardiac conduction	17	1.0	1.0
